Row_ID,Sprint #,Year,Sprint_Number,Application_Name,Team_Name,Complexity,User story count,test case count,QE_Phase,AI_Used,Baseline_Effort,Actual_Effort,AI_Used_Flag,Effort_Saved,Productivity_Improvement_Pct,Actual_to_Baseline_Ratio,Story_to_Test_Ratio,Baseline_Effort_per_Story
214,2024-S19,2024,19,API Integration Platform,API & Middleware QA,Medium,8.0,57.0,Automation Development,Yes,32.44,27.0,1,5.439999999999998,16.769420468557332,0.8323057953144267,6.333333333333333,3.6044444444444443
214,2024-S19,2024,19,API Integration Platform,API & Middleware QA,Medium,8.0,57.0,Test Execution,No,9.22,9.27,0,-0.049999999999998934,-0.5422993492407693,1.0054229934924077,6.333333333333333,1.0244444444444445
214,2024-S19,2024,19,API Integration Platform,API & Middleware QA,Medium,8.0,57.0,Regression Testing,No,22.4,22.8563,0,-0.45630000000000237,-2.037053571428582,1.0203705357142858,6.333333333333333,2.488888888888889
214,2024-S19,2024,19,API Integration Platform,API & Middleware QA,Medium,8.0,57.0,Defect Management,No,9.5,9.77,0,-0.2699999999999996,-2.8421052631578902,1.028421052631579,6.333333333333333,1.0555555555555556
215,2024-S19,2024,19,CRM Sales & Service,CRM Platform QA,Medium,11.0,76.0,Test Planning,No,12.0,13.9,0,-1.9000000000000004,-15.833333333333336,1.1583333333333334,6.333333333333333,1.0
215,2024-S19,2024,19,CRM Sales & Service,CRM Platform QA,Medium,11.0,76.0,Test Design,Yes,33.6,26.53,1,7.07,21.041666666666668,0.7895833333333333,6.333333333333333,2.8000000000000003
215,2024-S19,2024,19,CRM Sales & Service,CRM Platform QA,Medium,11.0,76.0,Automation Development,No,45.55,67.8505,0,-22.3005,-48.9582875960483,1.489582875960483,6.333333333333333,3.795833333333333
215,2024-S19,2024,19,CRM Sales & Service,CRM Platform QA,Medium,11.0,76.0,Test Execution,Yes,11.4,10.7713,1,0.6287000000000003,5.514912280701757,0.9448508771929824,6.333333333333333,0.9500000000000001
215,2024-S19,2024,19,CRM Sales & Service,CRM Platform QA,Medium,11.0,76.0,Regression Testing,No,20.82,21.0,0,-0.17999999999999972,-0.8645533141210362,1.0086455331412103,6.333333333333333,1.735
215,2024-S19,2024,19,CRM Sales & Service,CRM Platform QA,Medium,11.0,76.0,Defect Management,No,13.91,10.15,0,3.76,27.03091301222142,0.7296908698777858,6.333333333333333,1.1591666666666667
216,2024-S20,2024,20,Enterprise Data Platform,Data Platform QA,Medium,12.0,77.0,Test Planning,No,14.0,13.12,0,0.8800000000000008,6.285714285714292,0.937142857142857,5.923076923076923,1.0769230769230769
216,2024-S20,2024,20,Enterprise Data Platform,Data Platform QA,Medium,12.0,77.0,Test Design,Yes,32.4,19.63,1,12.77,39.41358024691358,0.6058641975308642,5.923076923076923,2.4923076923076923
216,2024-S20,2024,20,Enterprise Data Platform,Data Platform QA,Medium,12.0,77.0,Automation Development,No,25.7,37.42,0,-11.720000000000002,-45.603112840466935,1.4560311284046694,5.923076923076923,1.9769230769230768
216,2024-S20,2024,20,Enterprise Data Platform,Data Platform QA,Medium,12.0,77.0,Test Execution,No,11.59,7.2,0,4.39,37.87748058671268,0.6212251941328731,5.923076923076923,0.8915384615384615
216,2024-S20,2024,20,Enterprise Data Platform,Data Platform QA,Medium,12.0,77.0,Regression Testing,No,14.26,17.5,0,-3.24,-22.720897615708278,1.2272089761570828,5.923076923076923,1.096923076923077
216,2024-S20,2024,20,Enterprise Data Platform,Data Platform QA,Medium,12.0,77.0,Defect Management,No,11.39,13.49,0,-2.0999999999999996,-18.437225636523262,1.1843722563652326,5.923076923076923,0.8761538461538462
217,2024-S20,2024,20,Billing & Payments,Billing & Payments QA,Medium,8.0,101.0,Test Planning,No,9.42,7.93,0,1.4900000000000002,15.817409766454354,0.8418259023354564,11.222222222222221,1.0466666666666666
217,2024-S20,2024,20,Billing & Payments,Billing & Payments QA,Medium,8.0,101.0,Test Design,Yes,44.87,34.42,1,10.449999999999996,23.289503008691767,0.7671049699130823,11.222222222222221,4.985555555555555
217,2024-S20,2024,20,Billing & Payments,Billing & Payments QA,Medium,8.0,101.0,Automation Development,No,37.23,35.9,0,1.3299999999999983,3.5723878592532863,0.9642761214074671,11.222222222222221,4.136666666666667
217,2024-S20,2024,20,Billing & Payments,Billing & Payments QA,Medium,8.0,101.0,Test Execution,No,15.26,14.5277,0,0.7323000000000004,4.798820445609439,0.9520117955439056,11.222222222222221,1.6955555555555555
217,2024-S20,2024,20,Billing & Payments,Billing & Payments QA,Medium,8.0,101.0,Regression Testing,No,24.9,20.6,0,4.299999999999997,17.269076305220874,0.8273092369477912,11.222222222222221,2.7666666666666666
217,2024-S20,2024,20,Billing & Payments,Billing & Payments QA,Medium,8.0,101.0,Defect Management,No,19.66,21.46,0,-1.8000000000000007,-9.155645981688712,1.0915564598168872,11.222222222222221,2.1844444444444444
218,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Test Planning,No,17.8,18.5631,0,-0.7630999999999979,-4.287078651685381,1.0428707865168538,2.6,1.1866666666666668
218,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Test Design,Yes,22.25,20.46,1,1.7899999999999991,8.044943820224715,0.9195505617977529,2.6,1.4833333333333334
218,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Automation Development,Yes,26.66,20.13,1,6.530000000000001,24.493623405851466,0.7550637659414853,2.6,1.7773333333333334
218,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Test Execution,No,7.95,7.95,0,0.0,0.0,1.0,2.6,0.53
218,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Regression Testing,No,18.0,18.64,0,-0.6400000000000006,-3.555555555555559,1.0355555555555556,2.6,1.2
218,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Defect Management,No,8.4,7.27,0,1.1300000000000008,13.45238095238096,0.8654761904761904,2.6,0.56
219,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Test Planning,No,17.8,18.5631,0,-0.7630999999999979,-4.287078651685381,1.0428707865168538,2.6,1.1866666666666668
219,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Test Design,Yes,22.25,20.46,1,1.7899999999999991,8.044943820224715,0.9195505617977529,2.6,1.4833333333333334
219,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Automation Development,Yes,26.66,20.13,1,6.530000000000001,24.493623405851466,0.7550637659414853,2.6,1.7773333333333334
219,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Test Execution,No,7.95,7.96,0,-0.009999999999999787,-0.12578616352200991,1.0012578616352201,2.6,0.53
219,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Regression Testing,No,18.0,18.64,0,-0.6400000000000006,-3.555555555555559,1.0355555555555556,2.6,1.2
219,2024-S20,2024,20,API Integration Platform,API & Middleware QA,High,14.0,39.0,Defect Management,No,8.4,7.27,0,1.1300000000000008,13.45238095238096,0.8654761904761904,2.6,0.56
220,2024-S20,2024,20,Mobile Service App,Mobile & Web QE,Medium,10.0,60.0,Test Planning,No,11.52,12.3,0,-0.7800000000000011,-6.770833333333344,1.0677083333333335,5.454545454545454,1.0472727272727271
220,2024-S20,2024,20,Mobile Service App,Mobile & Web QE,Medium,10.0,60.0,Test Design,Yes,25.28,18.61,1,6.670000000000002,26.384493670886084,0.7361550632911392,5.454545454545454,2.2981818181818183
220,2024-S20,2024,20,Mobile Service App,Mobile & Web QE,Medium,10.0,60.0,Automation Development,No,38.96,38.63,0,0.3299999999999983,0.8470225872689894,0.9915297741273101,5.454545454545454,3.541818181818182
220,2024-S20,2024,20,Mobile Service App,Mobile & Web QE,Medium,10.0,60.0,Test Execution,Yes,10.1907,9.7,1,0.49070000000000036,4.815174619996667,0.9518482538000334,5.454545454545454,0.9264272727272727
220,2024-S20,2024,20,Mobile Service App,Mobile & Web QE,Medium,10.0,60.0,Regression Testing,Yes,15.54,8.8,1,6.739999999999998,43.37194337194337,0.5662805662805663,5.454545454545454,1.4127272727272726
220,2024-S20,2024,20,Mobile Service App,Mobile & Web QE,Medium,10.0,60.0,Defect Management,No,19.04,19.0,0,0.03999999999999915,0.2100840336134409,0.9978991596638656,5.454545454545454,1.7309090909090907
221,2024-S20,2024,20,CRM Sales & Service,CRM Platform QA,Low,7.0,107.0,Test Planning,No,9.6,10.44,0,-0.8399999999999999,-8.75,1.0875,13.375,1.2
221,2024-S20,2024,20,CRM Sales & Service,CRM Platform QA,Low,7.0,107.0,Test Design,Yes,58.0,33.13,1,24.869999999999997,42.87931034482758,0.5712068965517242,13.375,7.25
221,2024-S20,2024,20,CRM Sales & Service,CRM Platform QA,Low,7.0,107.0,Automation Development,Yes,69.1,86.33,1,-17.230000000000004,-24.93487698986976,1.2493487698986976,13.375,8.6375
221,2024-S20,2024,20,CRM Sales & Service,CRM Platform QA,Low,7.0,107.0,Test Execution,No,18.73,19.99,0,-1.259999999999998,-6.727175654030955,1.0672717565403096,13.375,2.34125
221,2024-S20,2024,20,CRM Sales & Service,CRM Platform QA,Low,7.0,107.0,Regression Testing,Yes,22.0,13.57,1,8.43,38.31818181818182,0.6168181818181818,13.375,2.75
221,2024-S20,2024,20,CRM Sales & Service,CRM Platform QA,Low,7.0,107.0,Defect Management,No,31.4,34.65,0,-3.25,-10.35031847133758,1.1035031847133758,13.375,3.925
222,2024-S20,2024,20,Customer Web Portal,EIP-QA,Low,12.0,68.0,Test Planning,No,11.4,12.8,0,-1.4000000000000004,-12.280701754385968,1.1228070175438596,5.230769230769231,0.8769230769230769
222,2024-S20,2024,20,Customer Web Portal,EIP-QA,Low,12.0,68.0,Test Design,Yes,24.91,20.36,1,4.550000000000001,18.26575672420715,0.8173424327579285,5.230769230769231,1.916153846153846
222,2024-S20,2024,20,Customer Web Portal,EIP-QA,Low,12.0,68.0,Automation Development,No,34.3,31.33,0,2.969999999999999,8.65889212827988,0.9134110787172012,5.230769230769231,2.6384615384615384
222,2024-S20,2024,20,Customer Web Portal,EIP-QA,Low,12.0,68.0,Test Execution,No,9.09,9.37,0,-0.27999999999999936,-3.0803080308030735,1.0308030803080308,5.230769230769231,0.6992307692307692
222,2024-S20,2024,20,Customer Web Portal,EIP-QA,Low,12.0,68.0,Regression Testing,Yes,14.28,11.4,1,2.879999999999999,20.168067226890752,0.7983193277310925,5.230769230769231,1.0984615384615384
222,2024-S20,2024,20,Customer Web Portal,EIP-QA,Low,12.0,68.0,Defect Management,No,15.74,17.15,0,-1.4099999999999984,-8.958068614993635,1.0895806861499364,5.230769230769231,1.2107692307692308
223,2024-S20,2024,20,ERP Operations,ERP Operations QA,Medium,8.0,75.0,Test Planning,No,9.72,11.11,0,-1.3899999999999988,-14.300411522633732,1.1430041152263373,8.333333333333334,1.08
223,2024-S20,2024,20,ERP Operations,ERP Operations QA,Medium,8.0,75.0,Test Design,No,30.9558,30.9,0,0.055800000000001404,0.18025701161010668,0.9981974298838989,8.333333333333334,3.4395333333333333
223,2024-S20,2024,20,ERP Operations,ERP Operations QA,Medium,8.0,75.0,Automation Development,No,32.31,30.69,0,1.620000000000001,5.013927576601674,0.9498607242339833,8.333333333333334,3.5900000000000003
223,2024-S20,2024,20,ERP Operations,ERP Operations QA,Medium,8.0,75.0,Test Execution,No,12.0,12.45,0,-0.4499999999999993,-3.7499999999999942,1.0374999999999999,8.333333333333334,1.3333333333333333
223,2024-S20,2024,20,ERP Operations,ERP Operations QA,Medium,8.0,75.0,Regression Testing,No,29.0,30.8,0,-1.8000000000000007,-6.206896551724141,1.0620689655172415,8.333333333333334,3.2222222222222223
223,2024-S20,2024,20,ERP Operations,ERP Operations QA,Medium,8.0,75.0,Defect Management,No,28.39,28.18,0,0.21000000000000085,0.7396970764353676,0.9926030292356464,8.333333333333334,3.1544444444444446
224,2025-S01,2025,1,API Integration Platform,API & Middleware QA,High,8.0,101.0,Test Planning,No,11.4,22.08,0,-10.679999999999998,-93.68421052631577,1.9368421052631577,11.222222222222221,1.2666666666666666
224,2025-S01,2025,1,API Integration Platform,API & Middleware QA,High,8.0,101.0,Test Design,Yes,52.39,,1,,,,11.222222222222221,5.821111111111112
224,2025-S01,2025,1,API Integration Platform,API & Middleware QA,High,8.0,101.0,Automation Development,Yes,73.84,97.22,1,-23.379999999999995,-31.663055254604544,1.3166305525460453,11.222222222222221,8.204444444444444
224,2025-S01,2025,1,API Integration Platform,API & Middleware QA,High,8.0,101.0,Test Execution,No,19.34,19.4,0,-0.05999999999999872,-0.3102378490175735,1.0031023784901758,11.222222222222221,2.148888888888889
224,2025-S01,2025,1,API Integration Platform,API & Middleware QA,High,8.0,101.0,Regression Testing,No,45.32,48.0,0,-2.6799999999999997,-5.913503971756398,1.059135039717564,11.222222222222221,5.035555555555556
224,2025-S01,2025,1,API Integration Platform,API & Middleware QA,High,8.0,101.0,Defect Management,No,21.5,22.33,0,-0.8299999999999983,-3.860465116279062,1.0386046511627907,11.222222222222221,2.388888888888889
225,2025-S01,2025,1,Billing & Payments,Billing & Payments QA,High,14.0,98.0,Test Planning,No,17.55,17.86,0,-0.3099999999999987,-1.766381766381759,1.0176638176638175,6.533333333333333,1.1700000000000002
225,2025-S01,2025,1,Billing & Payments,Billing & Payments QA,High,14.0,98.0,Test Design,Yes,52.53,41.53,1,11.0,20.940415000951837,0.7905958499904816,6.533333333333333,3.5020000000000002
225,2025-S01,2025,1,Billing & Payments,Billing & Payments QA,High,14.0,98.0,Automation Development,No,47.0,49.3784,0,-2.378399999999999,-5.060425531914891,1.050604255319149,6.533333333333333,3.1333333333333333
225,2025-S01,2025,1,Billing & Payments,Billing & Payments QA,High,14.0,98.0,Test Execution,No,18.2,26.4,0,-8.2,-45.05494505494505,1.4505494505494505,6.533333333333333,1.2133333333333334
225,2025-S01,2025,1,Billing & Payments,Billing & Payments QA,High,14.0,98.0,Regression Testing,No,25.9,26.0,0,-0.10000000000000142,-0.3861003861003916,1.0038610038610039,6.533333333333333,1.7266666666666666
225,2025-S01,2025,1,Billing & Payments,Billing & Payments QA,High,14.0,98.0,Defect Management,No,26.8,28.44,0,-1.6400000000000006,-6.119402985074629,1.0611940298507463,6.533333333333333,1.7866666666666666
226,2025-S01,2025,1,Customer Web Portal,EIP-QA,High,14.0,60.0,Test Planning,No,18.69,19.0,0,-0.3099999999999987,-1.6586409844836743,1.0165864098448367,4.0,1.246
226,2025-S01,2025,1,Customer Web Portal,EIP-QA,High,14.0,60.0,Test Design,Yes,31.53,22.34,1,9.190000000000001,29.146844275293375,0.7085315572470663,4.0,2.102
226,2025-S01,2025,1,Customer Web Portal,EIP-QA,High,14.0,60.0,Automation Development,Yes,45.82,31.17,1,14.649999999999999,31.972937581841986,0.6802706241815801,4.0,3.054666666666667
226,2025-S01,2025,1,Customer Web Portal,EIP-QA,High,14.0,60.0,Test Execution,No,11.17,12.2,0,-1.0299999999999994,-9.221128021486118,1.0922112802148611,4.0,0.7446666666666667
226,2025-S01,2025,1,Customer Web Portal,EIP-QA,High,14.0,60.0,Regression Testing,Yes,18.6,10.97,1,7.630000000000001,41.02150537634409,0.5897849462365591,4.0,1.24
226,2025-S01,2025,1,Customer Web Portal,EIP-QA,High,14.0,60.0,Defect Management,No,14.37,12.87,0,1.5,10.438413361169104,0.8956158663883089,4.0,0.958
227,2025-S01,2025,1,Mobile Service App,Mobile & Web QE,Medium,13.0,94.0,Test Planning,Yes,14.48,14.17,1,0.3100000000000005,2.1408839779005557,0.9785911602209945,6.714285714285714,1.0342857142857143
227,2025-S01,2025,1,Mobile Service App,Mobile & Web QE,Medium,13.0,94.0,Test Design,Yes,41.16,35.2,1,5.959999999999994,14.480077745383854,0.8551992225461614,6.714285714285714,2.94
227,2025-S01,2025,1,Mobile Service App,Mobile & Web QE,Medium,13.0,94.0,Automation Development,Yes,39.0,29.87,1,9.129999999999999,23.41025641025641,0.765897435897436,6.714285714285714,2.7857142857142856
227,2025-S01,2025,1,Mobile Service App,Mobile & Web QE,Medium,13.0,94.0,Test Execution,No,14.34,14.1,0,0.2400000000000002,1.6736401673640184,0.9832635983263598,6.714285714285714,1.0242857142857142
227,2025-S01,2025,1,Mobile Service App,Mobile & Web QE,Medium,13.0,94.0,Regression Testing,Yes,25.73,22.9,1,2.830000000000002,10.99883404586087,0.8900116595413913,6.714285714285714,1.8378571428571429
227,2025-S01,2025,1,Mobile Service App,Mobile & Web QE,Medium,13.0,94.0,Defect Management,No,19.19,18.95,0,0.240000000000002,1.2506513809275766,0.9874934861907242,6.714285714285714,1.3707142857142858
228,2025-S01,2025,1,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Test Planning,No,12.03,13.53,0,-1.5,-12.468827930174564,1.1246882793017456,5.583333333333333,1.0025
228,2025-S01,2025,1,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Test Design,Yes,29.85,20.68,1,9.170000000000002,30.720268006700174,0.6927973199329983,5.583333333333333,2.4875000000000003
228,2025-S01,2025,1,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Automation Development,Yes,,21.5,1,,,,5.583333333333333,
228,2025-S01,2025,1,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Test Execution,No,10.0,11.2,0,-1.1999999999999993,-11.999999999999993,1.1199999999999999,5.583333333333333,0.8333333333333334
228,2025-S01,2025,1,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Regression Testing,Yes,20.76,15.0,1,5.760000000000002,27.745664739884397,0.722543352601156,5.583333333333333,1.7300000000000002
228,2025-S01,2025,1,CRM Sales & Service,CRM Platform QA,Medium,11.0,67.0,Defect Management,No,14.16,15.33,0,-1.17,-8.262711864406779,1.0826271186440677,5.583333333333333,1.18
229,2025-S02,2025,2,ERP Operations,ERP Operations QA,High,8.0,74.0,Test Planning,No,12.53,25.31,0,-12.78,-101.99521149241819,2.019952114924182,8.222222222222221,1.3922222222222222
229,2025-S02,2025,2,ERP Operations,ERP Operations QA,High,8.0,74.0,Test Design,No,40.65,40.11,0,0.5399999999999991,1.3284132841328393,0.9867158671586717,8.222222222222221,4.516666666666667
229,2025-S02,2025,2,ERP Operations,ERP Operations QA,High,8.0,74.0,Automation Development,No,66.84,70.0,0,-3.1599999999999966,-4.7277079593058,1.047277079593058,8.222222222222221,7.426666666666667
229,2025-S02,2025,2,ERP Operations,ERP Operations QA,High,8.0,74.0,Test Execution,No,14.35,15.15,0,-0.8000000000000007,-5.5749128919860675,1.0557491289198606,8.222222222222221,1.5944444444444443
229,2025-S02,2025,2,ERP Operations,ERP Operations QA,High,8.0,74.0,Regression Testing,No,38.7,46.89,0,-8.189999999999998,-21.16279069767441,1.2116279069767442,8.222222222222221,4.300000000000001
229,2025-S02,2025,2,ERP Operations,ERP Operations QA,High,8.0,74.0,Defect Management,No,28.0,33.47,0,-5.469999999999999,-19.53571428571428,1.1953571428571428,8.222222222222221,3.111111111111111
230,2025-S02,2025,2,Legacy Service Platform,Legacy Support QA,High,9.0,60.0,Test Planning,No,13.0,12.6,0,0.40000000000000036,3.0769230769230793,0.9692307692307692,6.0,1.3
230,2025-S02,2025,2,Legacy Service Platform,Legacy Support QA,High,9.0,60.0,Test Design,No,32.98,30.63,0,2.349999999999998,7.125530624620977,0.9287446937537902,6.0,3.2979999999999996
230,2025-S02,2025,2,Legacy Service Platform,Legacy Support QA,High,9.0,60.0,Automation Development,No,39.13,37.9,0,1.230000000000004,3.14336825964734,0.9685663174035266,6.0,3.9130000000000003
230,2025-S02,2025,2,Legacy Service Platform,Legacy Support QA,High,9.0,60.0,Test Execution,No,11.71,14.23,0,-2.5199999999999996,-21.520068317677193,1.2152006831767719,6.0,1.171
230,2025-S02,2025,2,Legacy Service Platform,Legacy Support QA,High,9.0,60.0,Regression Testing,No,28.18,28.0,0,0.17999999999999972,0.638750887154009,0.99361249112846,6.0,2.818
230,2025-S02,2025,2,Legacy Service Platform,Legacy Support QA,High,9.0,60.0,Defect Management,No,19.1,17.88,0,1.2200000000000024,6.387434554973834,0.9361256544502616,6.0,1.9100000000000001
